episode_id,environment_type,start_location,initial_dirt_A,initial_dirt_B,sensor_noise_flag,recontamination_probability,initial_energy,max_steps,steps_taken,dirt_cleaned,move_actions,suck_actions,unnecessary_suck_actions,final_dirt_count,remaining_energy,performance_score,success,dirt_removed_rate,action_efficiency,unnecessary_action_rate,rational_episode
238,Dirty,B,0,1,0,0.03,13,10,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
239,Stochastic,A,0,0,0,0.12,9,12,4,1,3,1,0,0,4,8.5,1,1.0,0.25,0.0,1
240,Stochastic,A,1,1,0,0.12,12,10,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
241,Clean,A,0,0,0,0.005,17,6,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
242,Stochastic,A,0,1,0,0.12,16,10,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
243,Dirty,A,0,1,0,0.03,8,12,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
244,Dirty,A,1,1,0,0.03,11,8,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
245,Dirty,A,1,1,0,0.03,10,5,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
246,Dirty,A,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
247,Dirty,B,1,1,0,0.03,17,11,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
248,Dirty,A,1,1,0,0.03,17,5,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
249,Clean,A,0,0,1,0.005,17,7,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
250,Dirty,B,1,1,0,0.03,16,12,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
251,Stochastic,A,1,0,0,0.12,16,10,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
252,Clean,B,0,0,0,0.005,20,8,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
253,Clean,B,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
254,Clean,A,0,0,0,0.005,14,7,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
255,Stochastic,A,1,0,0,0.12,14,8,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
256,Dirty,A,1,1,0,0.03,9,11,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
257,Clean,B,0,0,0,0.005,14,7,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
258,Clean,B,0,0,0,0.005,13,7,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
259,Dirty,A,1,1,0,0.03,8,12,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
260,Dirty,B,1,1,0,0.03,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
261,Dirty,A,1,1,0,0.03,8,8,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
262,Clean,A,0,0,0,0.005,20,10,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
263,Stochastic,B,0,1,1,0.12,9,6,2,1,0,2,1,0,5,8.0,1,1.0,0.5,0.5,1
264,Clean,A,0,0,0,0.005,20,12,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
265,Stochastic,B,0,0,0,0.12,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
266,Dirty,B,1,1,0,0.03,13,12,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
267,Clean,A,0,0,0,0.005,18,4,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
268,Dirty,B,0,1,0,0.03,18,12,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
269,Dirty,A,1,0,0,0.03,17,12,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
270,Dirty,A,0,1,0,0.03,16,12,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
271,Stochastic,B,1,1,0,0.12,17,8,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
272,Clean,A,0,0,0,0.005,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
273,Dirty,B,1,1,0,0.03,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
274,Dirty,A,1,0,0,0.03,18,9,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
275,Clean,B,0,0,0,0.005,15,10,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
276,Clean,B,0,0,0,0.005,16,10,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
277,Clean,A,0,0,0,0.005,20,9,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
278,Dirty,A,1,1,0,0.03,11,10,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
279,Clean,B,0,0,0,0.005,19,11,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
280,Stochastic,B,1,0,0,0.12,11,10,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
281,Clean,A,0,0,0,0.005,10,6,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
282,Clean,A,0,0,0,0.005,13,10,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
283,Clean,B,0,0,0,0.005,9,10,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
284,Stochastic,A,1,1,1,0.12,16,6,6,1,3,3,2,1,7,4.5,0,0.5,0.1667,0.6667,0
285,Clean,A,0,0,0,0.005,10,6,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
286,Dirty,B,1,1,0,0.03,14,8,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
287,Stochastic,A,1,0,0,0.12,14,11,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
288,Stochastic,B,0,1,0,0.12,19,11,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
289,Clean,B,0,0,0,0.005,16,11,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
290,Stochastic,A,1,0,0,0.12,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
291,Stochastic,A,0,1,1,0.12,19,4,4,1,1,3,2,0,12,5.5,1,1.0,0.25,0.6667,0
292,Stochastic,A,1,1,1,0.12,16,12,7,2,2,5,3,0,4,13.0,1,1.0,0.2857,0.6,0
293,Clean,A,0,0,0,0.005,12,8,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
294,Clean,B,0,0,0,0.005,8,7,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
295,Clean,A,0,0,0,0.005,17,9,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
296,Dirty,B,1,1,0,0.03,15,11,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
297,Stochastic,B,1,1,0,0.12,9,6,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
298,Stochastic,A,1,0,0,0.12,8,6,4,2,2,2,0,0,2,19.0,1,1.0,0.5,0.0,1
299,Dirty,A,1,1,0,0.03,15,4,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
300,Stochastic,B,1,0,0,0.12,11,5,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
301,Clean,B,0,0,0,0.005,14,11,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
302,Stochastic,B,0,0,0,0.12,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
303,Clean,A,0,0,0,0.005,14,12,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
304,Stochastic,A,1,0,0,0.12,11,5,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
305,Dirty,A,1,1,0,0.03,18,5,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
306,Dirty,A,1,1,0,0.03,17,4,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
307,Stochastic,B,1,1,0,0.12,20,4,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
308,Dirty,A,1,1,0,0.03,13,9,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
309,Clean,A,0,0,0,0.005,11,6,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
310,Stochastic,B,0,0,0,0.12,14,6,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
311,Dirty,A,1,1,0,0.03,14,9,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
312,Dirty,A,1,1,0,0.03,16,4,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
313,Dirty,A,1,0,0,0.03,8,7,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
314,Stochastic,B,0,0,0,0.12,15,4,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
315,Stochastic,A,0,0,0,0.12,8,4,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
316,Stochastic,B,0,0,0,0.12,13,8,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
317,Stochastic,B,1,1,1,0.12,10,9,8,2,6,2,0,1,0,17.0,0,1.0,0.25,0.0,0
318,Stochastic,A,1,0,1,0.12,9,7,2,1,0,2,1,0,5,8.0,1,1.0,0.5,0.5,1
319,Clean,A,0,0,0,0.005,16,7,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
320,Dirty,A,1,1,0,0.03,18,8,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
321,Clean,A,0,0,0,0.005,11,6,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
322,Clean,A,0,0,0,0.005,8,6,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
323,Dirty,A,1,1,0,0.03,13,6,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
324,Stochastic,A,1,1,0,0.12,17,7,5,3,2,3,0,0,9,29.0,1,1.0,0.6,0.0,1
325,Stochastic,A,0,1,0,0.12,14,12,4,2,2,2,0,0,8,19.0,1,1.0,0.5,0.0,1
326,Clean,A,0,0,0,0.005,8,7,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
327,Dirty,B,0,1,0,0.03,19,8,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
328,Stochastic,A,0,0,0,0.12,18,12,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
329,Clean,B,0,1,0,0.005,9,5,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
330,Dirty,A,1,1,0,0.03,18,4,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
331,Clean,B,0,0,0,0.005,10,9,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
332,Stochastic,B,0,1,0,0.12,16,11,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
333,Dirty,B,1,1,0,0.03,19,6,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
334,Dirty,A,0,1,0,0.03,9,11,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
335,Dirty,A,1,1,0,0.03,16,11,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
336,Dirty,B,0,1,0,0.03,13,4,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
337,Clean,A,0,0,0,0.005,15,7,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
338,Stochastic,B,1,1,1,0.12,12,6,4,2,2,2,0,0,6,19.0,1,1.0,0.5,0.0,1
339,Stochastic,B,0,1,0,0.12,16,4,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
340,Stochastic,B,0,0,0,0.12,11,10,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
341,Stochastic,A,0,0,0,0.12,13,12,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
342,Clean,B,0,0,0,0.005,20,5,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
343,Dirty,A,1,1,0,0.03,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
344,Stochastic,A,1,0,0,0.12,20,5,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
345,Clean,B,0,0,0,0.005,9,12,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
346,Stochastic,A,0,1,0,0.12,8,8,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
347,Clean,A,0,0,0,0.005,16,8,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
348,Clean,A,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
349,Stochastic,A,1,1,0,0.12,8,11,5,3,2,3,0,0,0,29.0,1,1.0,0.6,0.0,1
350,Clean,B,0,0,0,0.005,18,12,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
351,Stochastic,B,1,0,0,0.12,9,12,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
352,Stochastic,B,1,1,0,0.12,18,12,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
353,Stochastic,A,1,0,0,0.12,15,10,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
354,Dirty,A,1,0,0,0.03,13,5,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
355,Clean,B,0,0,0,0.005,12,10,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
356,Stochastic,A,1,1,0,0.12,16,5,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
357,Clean,A,0,0,0,0.005,14,9,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
358,Clean,B,0,0,0,0.005,14,11,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
359,Stochastic,A,0,0,0,0.12,20,7,5,2,3,2,0,0,13,18.5,1,1.0,0.4,0.0,1
360,Stochastic,B,0,1,0,0.12,8,7,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
361,Stochastic,A,1,0,0,0.12,8,11,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
362,Dirty,A,1,1,0,0.03,16,5,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
363,Clean,B,0,1,0,0.005,17,11,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
364,Dirty,B,1,1,0,0.03,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
365,Clean,B,0,0,0,0.005,9,6,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
366,Stochastic,B,0,0,0,0.12,17,9,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
367,Stochastic,B,0,1,0,0.12,12,6,2,2,0,2,0,0,8,20.0,1,1.0,1.0,0.0,1
368,Dirty,A,1,1,0,0.03,8,6,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
369,Clean,B,0,0,0,0.005,17,6,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
370,Stochastic,A,1,1,0,0.12,13,9,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
371,Dirty,B,1,1,0,0.03,11,4,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
372,Stochastic,B,1,1,0,0.12,13,4,4,2,2,2,0,1,7,19.0,0,1.0,0.5,0.0,0
373,Clean,B,0,0,0,0.005,18,7,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
374,Clean,A,0,0,0,0.005,9,8,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
375,Clean,A,0,0,0,0.005,14,12,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
376,Clean,B,1,0,0,0.005,10,5,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
377,Clean,A,0,0,0,0.005,9,8,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
378,Clean,B,0,0,0,0.005,9,9,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
379,Dirty,B,1,1,0,0.03,19,12,5,3,2,3,0,0,11,29.0,1,1.0,0.6,0.0,1
380,Dirty,A,1,1,0,0.03,19,8,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
381,Stochastic,B,1,0,1,0.12,19,6,6,1,5,1,0,0,12,7.5,1,1.0,0.1667,0.0,1
382,Stochastic,A,1,1,0,0.12,11,7,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
383,Stochastic,B,1,1,0,0.12,11,5,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
384,Stochastic,A,0,0,0,0.12,16,5,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
385,Dirty,B,1,1,0,0.03,17,4,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
386,Dirty,A,1,1,0,0.03,18,9,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
387,Clean,B,0,0,0,0.005,9,8,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
388,Dirty,B,1,0,0,0.03,12,7,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
389,Clean,B,0,0,0,0.005,9,4,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
390,Clean,A,0,0,0,0.005,14,6,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
391,Dirty,B,0,1,0,0.03,18,6,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
392,Stochastic,A,0,0,0,0.12,14,4,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
393,Dirty,A,1,0,0,0.03,9,10,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
394,Stochastic,A,0,1,0,0.12,16,7,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
395,Stochastic,A,0,0,0,0.12,11,4,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
396,Stochastic,A,1,0,0,0.12,9,6,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
397,Dirty,A,1,1,0,0.03,13,11,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
398,Stochastic,B,1,0,0,0.12,10,7,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
399,Clean,B,0,0,0,0.005,10,6,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
400,Clean,B,0,0,0,0.005,16,6,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
401,Clean,B,0,0,0,0.005,13,6,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
402,Dirty,A,1,1,0,0.03,10,6,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
403,Clean,A,0,0,0,0.005,10,9,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
404,Clean,A,0,1,0,0.005,13,7,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
405,Clean,B,0,0,0,0.005,19,6,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
406,Dirty,A,1,1,0,0.03,17,12,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
407,Stochastic,A,0,1,0,0.12,14,9,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
408,Clean,B,0,1,0,0.005,13,9,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
409,Dirty,A,0,1,0,0.03,12,10,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
410,Dirty,A,1,1,0,0.03,19,7,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
411,Stochastic,B,0,1,0,0.12,10,7,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
412,Dirty,A,1,1,0,0.03,14,12,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
413,Dirty,A,1,0,0,0.03,17,8,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
414,Dirty,B,1,0,0,0.03,14,6,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
415,Dirty,A,1,1,0,0.03,10,12,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
416,Clean,B,0,0,0,0.005,16,11,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
417,Clean,A,0,0,0,0.005,19,8,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
418,Clean,A,0,1,0,0.005,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
419,Clean,B,0,0,0,0.005,14,11,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
420,Clean,A,0,0,0,0.005,10,7,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
421,Dirty,A,1,1,0,0.03,20,9,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
422,Stochastic,A,0,0,0,0.12,12,9,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
423,Clean,B,0,0,0,0.005,8,8,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
424,Dirty,A,1,1,0,0.03,18,7,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
425,Stochastic,A,1,0,0,0.12,18,6,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
426,Stochastic,B,1,0,0,0.12,8,6,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
427,Dirty,B,1,1,0,0.03,9,8,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
428,Clean,B,0,0,0,0.005,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
429,Stochastic,A,1,1,0,0.12,16,10,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
430,Clean,A,0,0,0,0.005,9,6,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
431,Stochastic,A,0,0,0,0.12,14,8,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
432,Stochastic,B,0,0,0,0.12,11,12,3,1,2,1,0,0,7,9.0,1,1.0,0.3333,0.0,1
433,Clean,B,0,0,0,0.005,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
434,Dirty,A,1,1,0,0.03,12,8,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
435,Clean,B,0,0,0,0.005,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
436,Stochastic,B,0,1,0,0.12,12,11,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
437,Stochastic,B,0,0,0,0.12,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
438,Dirty,A,0,1,0,0.03,20,10,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
439,Dirty,A,1,0,0,0.03,9,11,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
440,Dirty,B,1,0,0,0.03,16,12,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
441,Dirty,B,1,1,0,0.03,18,6,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
442,Dirty,B,1,1,0,0.03,14,10,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
443,Dirty,B,1,1,0,0.03,13,12,5,3,2,3,0,0,5,29.0,1,1.0,0.6,0.0,1
444,Clean,A,0,0,0,0.005,18,6,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
445,Clean,B,0,0,0,0.005,15,5,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
446,Dirty,B,1,0,0,0.03,16,12,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
447,Dirty,B,1,0,0,0.03,19,8,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
448,Dirty,B,1,1,0,0.03,20,5,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
449,Stochastic,A,1,1,0,0.12,10,6,5,3,2,3,0,0,2,29.0,1,1.0,0.6,0.0,1
450,Clean,A,0,0,0,0.005,8,6,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
451,Dirty,B,1,1,0,0.03,12,10,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
452,Dirty,B,1,1,0,0.03,13,11,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
453,Dirty,A,0,1,0,0.03,16,6,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
454,Stochastic,A,0,1,0,0.12,13,12,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
455,Clean,A,0,0,0,0.005,8,11,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
456,Stochastic,A,0,0,0,0.12,11,11,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
457,Dirty,B,1,1,0,0.03,15,9,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
458,Dirty,B,1,1,0,0.03,18,8,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
459,Dirty,A,1,1,0,0.03,13,5,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
460,Dirty,A,1,1,0,0.03,15,7,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
461,Dirty,B,1,1,0,0.03,14,11,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
462,Dirty,A,0,1,0,0.03,9,8,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
463,Clean,B,0,0,0,0.005,14,4,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
464,Dirty,A,1,1,0,0.03,8,7,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
465,Dirty,B,1,1,0,0.03,14,9,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
466,Clean,A,0,0,0,0.005,10,6,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
467,Dirty,A,1,1,0,0.03,11,5,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
468,Dirty,B,1,1,0,0.03,20,11,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
469,Clean,A,0,0,0,0.005,20,4,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
470,Dirty,B,1,1,0,0.03,13,7,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
471,Clean,B,0,0,0,0.005,8,5,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
472,Stochastic,A,1,1,0,0.12,10,12,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
473,Dirty,A,1,1,0,0.03,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
474,Stochastic,B,0,1,0,0.12,19,4,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
475,Clean,A,0,0,0,0.005,10,5,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
476,Clean,B,1,0,0,0.005,16,5,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
477,Dirty,A,1,1,0,0.03,11,12,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
